kategoria,nazwa,adres,teryt_gmina
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE JĘZYKOWO - ARTYSTYCZNE Z ELEMENTAMI TERAPII ""TĘCZOWA KRAINA""","gen. Józefa Hallera 145a, 43-400 Cieszyn",2403011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE STOWARZYSZENIA PRZYJACIÓŁ SZKÓŁ KATOLICKICH IM. DZIECIĄTKA JEZUS W CZĘSTOCHOWIE,"Wacława Sieroszewskiego 16, 42-207 Częstochowa",2464011
przedszkole,PRZEDSZKOLE W UJSOŁACH,"Ujsoły 4a, 34-371 Ujsoły",2417142
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""GUCIO"" W PŁOCKU","Żyzna 21A, 09-409 Płock",1462011
przedszkole,"PRZEDSZKOLE ,,KRAINA MARZEŃ"" W CZARNEJ BIAŁOSTOCKIEJ","Torowa 26, 16-020 Czarna Białostocka",2002024
przedszkole,PRZEDSZKOLE GMINNE W RABIE WYŻNEJ,"Raba Wyżna 29, 34-721 Raba Wyżna",1211112
przedszkole,PRZEDSZKOLE GMINNE W SIENIAWIE WCHODZĄCE W SKŁAD ZESPOŁU SZKOLNO-PRZEDSZKOLNEGO W SIENIAWIE,"Sieniawa 8B, 34-723 Sieniawa",1211112
przedszkole,PUBLICZNE PRZEDSZKOLE NR 1 TĘCZA W ŁAGOWIE,"Zapłotnia 15, 26-025 Łagów",2604074
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W GĄSAWIE,"Żnińska 17, 88-410 Gąsawa",0419024
przedszkole,PRZEDSZKOLE NIEPUBLICZNE CZERWONY KAPTUREK,"Marynarki Wojennej 5, 42-202 Częstochowa",2464011
przedszkole,"RODZINNE PRZEDSZKOLE ""PAN KLEKS"" W LUBLINIE","Skrajna 2, 20-802 Lublin",0663011
przedszkole,PRZEDSZKOLE PUBLICZNE,"Pocztowa 2, 05-310 Kałuszyn",1412094
przedszkole,"PRZEDSZKOLE SIÓSTR JADWIŻANEK ""ZIARENKO""","Piwna 2, 50-353 Wrocław-Śródmieście",0264069
przedszkole,"PRZEDSZKOLE ""TĘCZOWE GROSZKI"" W BODZANOWIE W ZESPOLE PLACÓWEK OŚWIATOWYCH W BODZANOWIE","Wyszogrodzka 1a, 09-470 Bodzanów",1419024
przedszkole,NIEPUBLICZNE PRZEDSZKOLE W KAMIEŃSKICH MŁYNACH,"Szkolna 10, 42-287 Kamieńskie Młyny",2407085
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W KOCHCICACH,"Parkowa 45, 42-713 Kochcice",2407052
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W KOCHANOWICACH,"Lubliniecka 9, 42-713 Kochanowice",2407052
przedszkole,"I NIEPUBLICZNE PRZEDSZKOLE MŁODYCH TALENTÓW ""100 BAJEK"" W CHRZANOWIE","Stara Huta 1, 32-500 Chrzanów",1203034
przedszkole,PRZEDSZKOLE NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI I ODDZIAŁEM SPECJALNYM,"Sadowa 8, 95-050 Konstantynów Łódzki",1008011
przedszkole,"PRZEDSZKOLE ""BAŚNIOWY DWOREK"" W ŁAZACH","Łazy 383, 21-400 Łazy",0611052
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""AKADEMIA MAŁEGO CZŁOWIEKA""","Młyńska 141, 32-420 Gdów",1219022
przedszkole,PUBLICZNE PRZEDSZKOLE W LATOWICACH,"Środkowa 50, 63-405 Latowice",3017072
przedszkole,PUBLICZNE PRZEDSZKOLE W CEKOWIE-KOLONII,"Ceków-Kolonia 41b, 62-834 Ceków-Kolonia",3007032
przedszkole,PUBLICZNE PRZEDSZKOLE W KOPALNI,"Szkolna 2, 42-274 Kopalnia",2404072
przedszkole,PUBLICZNE PRZEDSZKOLE NR 8,"Jastrzębska 136, 44-304 Wodzisław Śląski",2415041
przedszkole,PUBLICZNE PRZEDSZKOLE NR 4,"Górnicza 7, 44-307 Wodzisław Śląski",2415041
przedszkole,PUBLICZNE PRZEDSZKOLE NR 12,"Marii Skłodowskiej-Curie 3, 44-313 Wodzisław Śląski",2415041
przedszkole,PRZEDSZKOLE WOJSKOWE NR 129,"Nowy Glinnik 6, 97-217 Nowy Glinnik",1016062
przedszkole,PRZEDSZKOLE WOJSKOWE NR 147,"Leźnica Wielka-Osiedle 4, 85-043 Leźnica Wielka-Osiedle",1020075
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W PALCZY,"Palcza 195, 34-211 Palcza",1215032
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W BACZYNIE,"Baczyn 100, 34-211 Baczyn",1215032
przedszkole,PRZEDSZKOLE W WAPLEWIE,"Waplewo 15, 11-015 Waplewo",2814095
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE ""POD KASZTANKIEM"" W LASKOWICACH","Mickiewicza 3a, 86-130 Laskowice",0414042
przedszkole,"SPOŁECZNE PRZEDSZKOLE ""LIPOWA ALEJKA""","Adama Mickiewicza 32, 61-836 Poznań-Jeżyce",3064039
przedszkole,"SPOŁECZNE PRZEDSZKOLE ""Z MCHU I PAPROCI""","Grabowa 33, 61-473 Poznań-Wilda",3064069
przedszkole,PRZEDSZKOLE MIEJSKIE W LIDZBARKU,"Akacjowa 19, 13-230 Lidzbark",2803044
przedszkole,PRZEDSZKOLE PUBLICZNE W KIJACH,"Szkolna 21, 28-404 Kije",2608022
przedszkole,PRZEDSZKOLE PUBLICZNE WE WŁOSZCZOWICACH,"Szkolna 3, 28-404 Włoszczowice",2608022
przedszkole,"PRZEDSZKOLE PUBLICZNE ""NA AKACJOWYM WZGÓRZU"" W ŁAGIEWNIKACH","Łowiecka 22, 58-210 Łagiewniki",0202062
przedszkole,GMINNE PRZEDSZKOLE SAMORZADOWE IM. JÓZEFA PAWLIKA W CZARNYM BORZE,"Skalników 5a, 58-379 Czarny Bór",0221042
przedszkole,PRZEDSZKOLE PRZY ZESPOLE PLACÓWEK OŚWIATOWYCH IM. J. KOCHANOWSKIEGO W STARYM POŻOGU,"Stary Pożóg 57E, 24-130 Stary Pożóg",0614055
przedszkole,PRZEDSZKOLE EGO (PRZEDSZKOLE I ŻŁOBEK EGO),"Szwedzka 2, 42-612 Tarnowskie Góry",2413041
przedszkole,PRZEDSZKOLE PUBLICZNE W ALBIGOWEJ,"Albigowa 489, 37-122 Albigowa",1810042
przedszkole,NIEPUBLICZNE PRZEDSZKOLE W BORKACH-WYRKACH,"Borki-Wyrki 17, 08-106 Borki-Wyrki",1426132
przedszkole,PRZEDSZKOLE PUBLICZNE W BYSTREJ PODHALAŃSKIEJ,"Bystra Podhalańska 401, 34-235 Bystra Podhalańska",1215042
przedszkole,PUBLICZNE PRZEDSZKOLE W RĘKSZOWICACH,"Rększowice 78, 42-274 Rększowice",2404072
przedszkole,PRZEDSZKOLE NIEPUBLICZNE NR 4 W DZIERŻONIOWIE,"Osiedle Jasne 21, 58-200 Dzierżoniów",0202021
przedszkole,PRZEDSZKOLE PUBLICZNE W HANDZLÓWCE,"Handzlówka 109A, 37-123 Handzlówka",1810042
przedszkole,PRZEDSZKOLE PUBLICZNE W KOSINIE,"Kosina 268, 37-112 Kosina",1810042
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""WESOŁE TUPTUSIE""","Stefana Żeromskiego 39A, 96-500 Sochaczew",1428011
przedszkole,PRZEDSZKOLE Z ODDZIAŁAMI INTEGRACYJNYMI IM. SŁONIA NAD REGĄ W TRZEBIATOWIE,"Ludwika Waryńskiego 7, 72-320 Trzebiatów",3205084
przedszkole,"PRZEDSZKOLE NR 4 ""NAD POTOKIEM"" W SOPOCIE","Obodrzyców 20, 81-812 Sopot",2264011
przedszkole,PRZEDSZKOLE PUBLICZNE W WYSOKIEJ,"Wysoka 81, 37-100 Wysoka",1810042
przedszkole,PRZEDSZKOLE PUBLICZNE W SONINIE,"Sonina 267, 37-100 Sonina",1810042
przedszkole,NIEPUBLICZNE TĘCZOWE PRZEDSZKOLE W SOCHACZEWIE,"Władysława Grabskiego 11, 96-500 Sochaczew",1428011
przedszkole,PRZEDSZKOLE SAMORZADOWE W POLNICY,"Polnica 29, 77-300 Polnica",2203032
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W KARNIEWIE,"Szkolna 9a, 06-425 Karniewo",1411032
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""INTERNATIONAL KINDERGARTEN OF SZCZECIN""","bł. Królowej Jadwigi 27, 28, 70-262 Szczecin",3262011
przedszkole,PRZEDSZKOLE INTEGRACYJNE W OSIEKU JASIELSKIM,"Osiek Jasielski 8, 38-223 Osiek Jasielski",1805082
przedszkole,PRZEDSZKOLE MIEJSKIE BAJKOWY OGRÓD W WIĄZOWIE,"Pocztowa 6a, 57-120 Wiązów",0217054
przedszkole,PRZEDSZKOLE MIEJSKIE W KORSZACH,"Wolności 12, 11-430 Korsze",2808044
przedszkole,"CHRZEŚCIJAŃSKIE PRZEDSZKOLE ""JONASZEK"" W ŁODZI","Kpt. Stefana Pogonowskiego 90, 90-569 Łódź-Polesie",1061049
przedszkole,NIEPUBLICZNE PRZEDSZKOLE FANTAZJA,"Staszica 12, 05-500 Piaseczno",1418044
przedszkole,PRZEDSZKOLE MAGNOLIA,"Tadeusza Rejtana 43, 64-100 Leszno",3063011
przedszkole,PRZEDSZKOLE NIEPUBLICZNE PROWADZONE PRZEZ ZGROMADZENIE CÓREK MARYI NIEPOKALANEJ,"Staromiejska 9, 26-600 Radom",1463011
przedszkole,SPOŁECZNE PRZEDSZKOLE W LEŚCACH,"Leśce 63, 21-080 Leśce",0609042
przedszkole,PRZEDSZKOLE NIEPUBLICZNE SIÓSTR SALEZJANEK IM.LAURY VICUNA W GARBOWIE,"Krakowskie Przedmieście 1, 21-080 Garbów",0609042
przedszkole,PRZEDSZKOLE PUBLICZNE Z ODDZIAŁAMI INTEGRACYJNYMI IM. BŁ. EDMUNDA BOJANOWSKIEGO W TARNOWIE OPOLSKIM,"Księdza Klimasa 15, 46-050 Tarnów Opolski",1609112
przedszkole,PRZEDSZKOLE IM. JANUSZA KORCZAKA W TUMLINIE,"Grodowa 2, 26-050 Tumlin-Węgle",2604192
przedszkole,GMINNE PRZEDSZKOLE W GORĘCZYNIE,"Topolowa 2, 83-311 Goręczyno",2205052
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W DZIKOWCU,"Szkolna 17, 36-122 Dzikowiec",1806062
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W BORZĘCIE,"Borzęta 368, 32-400 Borzęta",1209035
przedszkole,PRZEDSZKOLE IM. JANA PAWŁA II W ZABŁUDOWIE,"Adama Mickiewicza 20, 16-060 Zabłudów",2002144
przedszkole,PRZEDSZKOLE PUBLICZNE W KRACZKOWEJ,"Kraczkowa 882, 37-124 Kraczkowa",1810042
przedszkole,MIEJSKIE PRZEDSZKOLE PUBLICZNE,"Jana Wiktora 7a, 34-460 Szczawnica",1211024
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE EKOLOGICZNE ' EKOLUDEK""","Natolin 50, 92-701 Natolin",1006082
przedszkole,PRZEDSZKOLE SAMORZĄDOWE PLASTUŚ W JASIENIU,"Ogrodowa 9, 68-320 Jasień",0811044
przedszkole,"PRZEDSZKOLE NR 74 IM. ""MISIA USZATKA""","Kazimierza Wielkiego 19/21, 61-863 Poznań-Stare Miasto",3064059
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W BĘCZARCE,"Lipowa 109, 32-444 Bęczarka",1209035
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""MIŚ USZATEK""","Stanisława Moniuszki 3, 11-400 Kętrzyn",2808011
przedszkole,PRZEDSZKOLE NA ORLEJ POLANIE,"Adama Mickiewicza 18, 57-220 Ziębice",0224064
przedszkole,PRZEDSZKOLE NIEPUBLICZNE ZGROMADZENIA SIÓSTR SERAFITEK,"mjr. Henryka Sucharskiego 21, 43-344 Bielsko-Biała",2461011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""PROMYCZEK""","Podgórna 12, 43-305 Bielsko-Biała",2461011
przedszkole,"PRZEDSZKOLE NR 148 ""MALI EUROPEJCZYCY""","Bolesława Chrobrego 121, 60-681 Poznań-Stare Miasto",3064059
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W DZIAŁOSZYCACH,"Krakowska 5, 28-440 Działoszyce",2608014
przedszkole,PUBLICZNE PRZEDSZKOLE NR 2 LEŚNY ZAKĄTEK,"Stefana Batorego 37A, 05-091 Ząbki",1434031
przedszkole,PUBLICZNE PRZEDSZKOLE NR 1 ZIELONY DINEK,"Dzika 36, 05-091 Ząbki",1434031
przedszkole,NIEPUBLICZNE PRZEDSZKOLE JAGÓDKA,"Świerkowa 6, 05-091 Ząbki",1434031
przedszkole,NIEPUBLICZNE PRZEDSZKOLE ABC,"Waniliowa 2, 05-500 Piaseczno",1418044
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W DZIAŁYNIU,"Działyń 57, 87-645 Działyń",0405062
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""AKADEMIA MALUSZKA""","Nowy Świat 4, 08-110 Siedlce",1464011
przedszkole,AKADEMIA MŁODEGO CZŁOWIEKA PRZEDSZKOLE NIEPUBLICZNE,"Starowiejska 303, 08-110 Siedlce",1464011
przedszkole,PUBLICZNE PRZEDSZKOLE W WOLI RADŁOWSKIEJ,"Wola Radłowska 40, 33-133 Wola Radłowska",1216055
przedszkole,"PRZEDSZKOLE SPECJALNE ""BAJKA"" W SPECJALNYM OŚRODKU SZKOLNO - WYCHOWAWCZYM W SULECHOWIE","Łączna 1, 66-100 Sulechów",0809064
przedszkole,PRZEDSZKOLE PUBLICZNE W PRZECIESZYNIE,"Wyzwolenia 54a, 32-625 Przecieszyn",1213025
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W KWIATKOWICACH,"Łódzka 11, 98-105 Kwiatkowice",1003052
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""HAPPY KIDS""","Wacława Lipińskiego 5A, 30-349 Kraków-Podgórze",1261049
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""BAJKA"" W KRAKOWIE","Lubostroń 22G, 30-383 Kraków-Podgórze",1261049
przedszkole,NIEPUBLICZNE PRZEDSZKOLE LALIBU,"Inspektowa 29, 95-030 Starowa Góra",1006105
przedszkole,PRZEDSZKOLE SAMORZĄDOWE,"Ruda Różaniecka 180, 37-613 Ruda Różaniecka",1809055
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W BOBROWNIKACH,"Rynek 1, 08-500 Bobrowniki",0616045
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W OWNI,"Ownia 101, 08-500 Ownia",0616045
przedszkole,PRZEDSZKOLE PUBLICZNE W ŻEGOCINIE,"Żegocina 234, 32-731 Żegocina",1201092
przedszkole,PRZEDSZKOLE PUBLICZNE W ŁĄKCIE GÓRNEJ,"Łąkta Górna 168, 32-731 Łąkta Górna",1201092
przedszkole,PRZEDSZKOLE NR 19 W KOSZALINIE,"Giełdowa 20, 75-552 Koszalin",3261011
przedszkole,PRZEDSZKOLE NR 21 W KOSZALINIE,"Połczyńska 55, 75-808 Koszalin",3261011
przedszkole,PRZEDSZKOLE NR 22 W KOSZALINIE,"Tytusa Chałubińskiego 6, 75-581 Koszalin",3261011
przedszkole,PUBLICZNE PRZEDSZKOLE W GŁOGOWIE MAŁOPOLSKIM,"Kardynała Stefana Wyszyńskiego 14, 36-060 Głogów Małopolski",1816064
przedszkole,PRZEDSZKOLE JĘZYKOWE JAŚ I MAŁGOSIA,"Krzysztofa Kamila Baczyńskiego 18, 27-600 Sandomierz",2609011
przedszkole,JĘZYKOWY PLAC ZABAW S. C.,"Rudnowska 32, 67-200 Głogów",0203011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 27 IM.MAJKI JEŻOWSKIEJ W JAWORZNIE,"marsz. Józefa Piłsudskiego 78, 43-609 Jaworzno",2468011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""GUMISIOWA DOLINA"" W RZESZOWIE","Reformacka 4, 35-026 Rzeszów",1863011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""AKADEMIA PRZEDSZKOLAKA MONTESSORI"" W RZESZOWIE","Antoniego Gromskiego 8A, 35-233 Rzeszów",1863011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE MADAGASKAR W RZESZOWIE,"Fabryczna 2a, 35-312 Rzeszów",1863011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE SPECJALNE ""NIEZAPOMINAJKA"" POLSKIEGO STOWARZYSZENIA NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W RZESZOWIE","Emilii Plater 7, 35-079 Rzeszów",1863011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""KRAINA UŚMIECHU"" W RZESZOWIE","Ułanów 11, 35-308 Rzeszów",1863011
przedszkole,SAMORZĄDOWE PRZEDSZKOLE W MYSZYŃCU,"Dzieci Polskich 1, 07-430 Myszyniec",1415084
przedszkole,"NIEPUBLICZNE SPECJALISTYCZNE PRZEDSZKOLE TERAPEUTYCZNE ""MAŁY KSIĄŻĘ""","Żołnierzy 8. Dywizji 13, 75-692 Koszalin",3261011
przedszkole,"PIERWSZE PRYWATNE PRZYJAZNE PRZEDSZKOLE ""PPPP"" W DĄBROWIE GÓRNICZEJ","Aleja Józefa Piłsudskiego 2a, 41-300 Dąbrowa Górnicza",2465011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""AKADEMIA PRZEDSZKOLAKA""","gen. Lucjana Żeligowskiego 10, 05-250 Radzymin",1434094
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""TWÓRCZEJ AKTYWNOŚCI DZIECKA""","Świerszczowa 14, 71-115 Szczecin",3262011
przedszkole,PUBLICZNE PRZEDSZKOLE W RYBARZOWICACH,"Przedszkolna 4, 43-378 Rybarzowice",2402032
przedszkole,"PRZEDSZKOLE ""ZACZAROWANY DOMEK"" URSZULA BARTKIEWICZ","Batalionów Chłopskich 85, 75-309 Koszalin",3261011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W ŚWIERCZYNIE,"Świerczyna 43A, 64-113 Świerczyna",3013035
przedszkole,PRZEDSZKOLE SAMORZĄDOWE AKADEMIA BAJEK W ŚWIĘTAJNIE,"Mickiewicza 28, 12-140 Świętajno",2817072
przedszkole,"PRYWATNE PRZEDSZKOLE ARTYSTYCZNO-JĘZYKOWE ""NIEZAPOMINAJKA""","Młodej Polski 10, 20-863 Lublin",0663011
przedszkole,PRZEDSZKOLE NIEPUBLICZNE MIŚ W LUBLINIE,"Bolesława Sekutowicza 33, 20-152 Lublin",0663011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE RODZINNE ""ZIARENKO""","Bursztynowa 20, 20-576 Lublin",0663011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""ŻACZEK""","Maurycego Mochnackiego 20, 20-452 Lublin",0663011
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W KIERNOZI,"Ogrodowa 5, 99-412 Kiernozia",1005054
przedszkole,PUBLICZNE PRZEDSZKOLE IM. ŚW. JANA PAWŁA II W GOZDOWIE,"Krystyna Gozdawy 21, 09-213 Gozdowo",1427022
przedszkole,NIEPUBLICZNE PRZEDSZKOLE CARITAS ARCHIDIECEZJI KRAKOWSKIEJ IM. MARII MONTESSORI,"Wawelska 13, 32-091 Raciborowice",1206082
przedszkole,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SŁUPI - PRZEDSZKOLE PUBLICZNE,"Słupia 281, 28-350 Słupia",2602072
przedszkole,PRZEDSZKOLE MIEJSKIE NR 17 W JAWORZNIE,"Tadeusza Kościuszki 2 B, 43-602 Jaworzno",2468011
przedszkole,"PRZEDSZKOLE PUBLICZNE W WIOSCE ""PRZEDSZKOLE POD LIPAMI""","Wioska 5, 87-630 Wioska",0408075
przedszkole,PRZEDSZKOLE W MICHOWIE,"Szkolna II 2b, 21-140 Michów",0608082
przedszkole,PRZESZKOLE SPECJALNE W ZESPOLE SZKÓŁ SPECJALNYCH NR 2 W GARWOLINIE,"Aleja Legionów 11, 08-400 Garwolin",1403011
przedszkole,PRZEDSZKOLE MIEJSKIE NR 2 W JAWORZNIE,"gen. Feliksa Kamińskiego 12, 43-603 Jaworzno",2468011
przedszkole,BAJKOWE PRZEDSZKOLE Z ODDZIAŁAMI SPECJALNYMI I ODDZIAŁAMI INTEGRACYJNYMI W JAŚLE,"Jana Kochanowskiego 6, 38-200 Jasło",1805011
przedszkole,PRZEDSZKOLE PUBLICZNE W NOWOGRODŹCU,"Kolejowa 46, 59-730 Nowogrodziec",0201044
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""SKRZATY"" W CZERNEJ","Czerna 52, 59-730 Czerna",0201045
przedszkole,PRZEDSZKOLE,"Dworcowa 19, 67-115 Bytom Odrzański",0804024
przedszkole,PRZEDSZKOLE GMINNE IMIENIA MISIA USZATKA W KRZESZYCACH,"Skwierzyńska 4, 66-435 Krzeszyce",0807012
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ARTYSTYCZNO-JĘZYKOWE ""MAŁY EUROPEJCZYK""","gen. Jarosława Dąbrowskiego 33, 82-300 Elbląg",2861011
przedszkole,"PRZEDSZKOLE NIEPUBLICZNE ""BAJKA"" Z ODDZIAŁAMI INTEGRACYJNYMI","Rypińska 3, 82-300 Elbląg",2861011
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE KATOLICKIE ""DOROTKA""","Rawska 16, 82-300 Elbląg",2861011
przedszkole,PRZEDSZKOLE NR 30 W ZABRZU W ZESPOLE SZKOLNO-PRZEDSZKOLNYM NR 6 W ZABRZU,"gen. Władysława Sikorskiego 74, 41-809 Zabrze",2478011
przedszkole,"PRZEDSZKOLE PRYWATNE ""UŚMIECH""","Wolności 122, 41-800 Zabrze",2478011
przedszkole,GMINNE PRZEDSZKOLE W SZCZAŃCU,"Spacerowa 2C, 66-225 Szczaniec",0808042
przedszkole,NIEPUBLICZNE PRZEDSZKOLE BAJKA,"Janusza Korczaka 1, 62-420 Strzałkowo",3023072
przedszkole,"NIEPUBLICZNE PRZEDSZKOLE ""BRATEK"" AGNIESZKA WĄS","Słoneczna 5, 82-300 Elbląg",2861011
przedszkole,PRZEDSZKOLE PUBLICZNE W GŁUCHOWIE,"Głuchów 443, 37-100 Głuchów",1810042
przedszkole,PRZEDSZKOLE SPECJALNE NR 108,"Adama Wrzoska 1, 60-663 Poznań-Jeżyce",3064039
przedszkole,"PRZEDSZKOLE SAMORZĄDOWE W GARBATCE-LETNISKU ""POD SOSNOWĄ SZYSZKĄ""","Ignacego Krasickiego 4, 26-930 Garbatka-Letnisko",1407012
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W SZCZYRZYCU,"Szczyrzyc 108, 34-623 Szczyrzyc",1207042
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W RANIŻOWIE,"Grunwaldzka 2, 36-130 Raniżów",1806052
przedszkole,PUBLICZNE PRZEDSZKOLE W NOWEJ CEREKWI,"Rogożańska 4, 48-130 Nowa Cerekwia",1602045
przedszkole,"ODDZIAŁ PRZEDSZKOLNY PRZY STOWARZYSZENIU PRZYJACIÓŁ ŚCIBORZYC WIELKICH ""ŚCIBOR"" W ŚCIBORZYCACH WIELKICH","Ściborzyce Wielkie 105, 48-130 Ściborzyce Wielkie",1602045
przedszkole,GMINNE PRZEDSZKOLE W CISKU,"Harcerska 9, 47-253 Cisek",1603032
przedszkole,GMINNE PRZEDSZKOLE,"Szkolna 8, 47-253 Łany",1603032
przedszkole,PRZEDSZKOLE PUBLICZNE W CIERPISZU,"Cierpisz 110A, 37-124 Cierpisz",1810042
przedszkole,PRZEDSZKOLE NR 50 W BIELSKU-BIAŁEJ,"Łagodna 27a, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 24 W BIELSKU-BIAŁEJ,"Stefanii Sempołowskiej 52, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 25 W BIELSKU-BIAŁEJ,"Widok 28, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 26 W BIELSKU-BIAŁEJ,"Straconki 6, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 27 W BIELSKU-BIAŁEJ,"Legionów 21, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 36 W BIELSKU-BIAŁEJ,"Górska 140, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 37 W BIELSKU-BIAŁEJ,"Jutrzenki 5, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 38 W BIELSKU-BIAŁEJ,"Grażyny 19, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 39 W BIELSKU-BIAŁEJ,"Mazańcowicka 37, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 51 W BIELSKU-BIAŁEJ,"Dywizji Kościuszkowskiej 9, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 54 W BIELSKU-BIAŁEJ,"Wodna 3-5, 43-300 Bielsko-Biała",2461011
przedszkole,PRZEDSZKOLE NR 55 W BIELSKU-BIAŁEJ,"Sternicza 4, 43-300 Bielsko-Biała",2461011
przedszkole,NIEPUBLICZNE PRZEDSZKOLE TEDDY BEAR W CZĘSTOCHOWIE,"Biała 26, 42-221 Częstochowa",2464011
przedszkole,PRZEDSZKOLE NR 8,"Żeromskiego 7, 67-100 Nowa Sól",0804011
przedszkole,PRZEDSZKOLE NR 5,"Kręta 18, 67-100 Nowa Sól",0804011
przedszkole,"PRZEDSZKOLE INTEGRACYJNE ""GROMADKA MISIA USZATKA""","Mickiewicza 26, 66-440 Skwierzyna",0803054
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W MICHALOWIE,"Michalów 117, 22-640 Michalów",0618072
przedszkole,PRZEDSZKOLE NIEPUBLICZNE ZGROMADZENIA SIÓSTR WSPOMOŻYCIELEK DUSZ CZYŚĆCOWYCH IM. WANDY OLĘDZKIEJ,"Parowa Okólna 29, 05-170 Zakroczym",1414064
przedszkole,PRZEDSZKOLE GMINNE INTEGRACYJNE,"Samoklęski 206, 38-223 Samoklęski",1805082
przedszkole,PRZEDSZKOLE PUBLICZNE W SKIDZINIU,"Oświęcimska 39, 32-625 Skidziń",1213025
przedszkole,PRZEDSZKOLE MIEJSKIE W CHOCIWLU,"Henryka Dąbrowskiego 15, 73-120 Chociwel",3214024
przedszkole,PRZEDSZKOLE MIEJSKIE NR 1 IM.MISIA USZATKA W PORĘBIE,"Zakładowa 15, 42-480 Poręba",2416011
przedszkole,PRZEDSZKOLE W POKRZYDOWIE,"Pokrzydowo 23, 87-312 Pokrzydowo",0402102
przedszkole,PRZEDSZKOLE W BOŻNOWIE,"Bożnów 69, 68-100 Bożnów",0810092
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W WILCZYSKACH,"Wilczyska 28, 38-350 Wilczyska",1205035
przedszkole,PRZEDSZKOLE W ZBICZNIE,"Szosa Brodnicka 77, 87-305 Zbiczno",0402102
przedszkole,PRZEDSZKOLE MIEJSKIE NR 4 W JAWORZNIE,"Wyzwolenia 4, 43-600 Jaworzno",2468011
przedszkole,"ZESPÓŁ SZKOLNO - PRZEDSZKOLNY W KOBYLI, PRZEDSZKOLE PUBLICZNE W KOBYLI","Główna 69, 44-285 Kobyla",2411022
przedszkole,PRZEDSZKOLE SAMORZĄDOWE W STARYM MIEŚCIE,"Kasztanowa 2, 62-571 Stare Miasto",3010112
