kategoria,nazwa,adres,teryt_gmina
szkola,ZESPÓŁ SZKÓŁ NR 5 IM. STEFANA KISIELEWSKIEGO,"Szczawnicka 1, 04-089 Praga-Południe",1465078
szkola,ZESPÓŁ SZKÓŁ NR 12 IM. OLIMPIJCZYKÓW POLSKICH,"Siennicka 15, 04-395 Praga-Południe",1465078
szkola,ZESPÓŁ SZKÓŁ NR 21,"Saska 78, 03-914 Praga-Południe",1465078
szkola,ZESPÓŁ SZKÓŁ W STRASZĘCINIE,"Straszęcin 115, 39-218 Straszęcin",1803072
szkola,ZESPÓŁ SZKÓŁ W ŻYRAKOWIE,"Żyraków 77, 39-204 Żyraków",1803072
szkola,ZESPÓŁ PLACÓWEK RESOCJALIZACYJNYCH W BRZEGU DOLNYM,"1 Maja 21, 56-120 Brzeg Dolny",0222014
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W BRAŃSZCZYKU,"Nadbużna 3, 07-221 Brańszczyk",1435012
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W PORĘBIE,"Poręba Średnia 18, 07-308 Poręba Średnia",1435012
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. KOMISJI EDUKACJI NARODOWEJ W SZCZECINKU,"Szczecińska 47, 78-400 Szczecinek",3215011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 102,"Derkaczy 74, 04-963 Wawer",1465148
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 105,"Długa 9, 00-238 Śródmieście",1465108
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH I TECHNICZNYCH IM. JANA SZCZEPANIKA W TARNOWIE,"Kazimierza Brodzińskiego 9, 33-100 Tarnów",1263011
szkola,ZESPÓŁ SZKÓŁ SPOŁECZNYCH W TARNOBRZEGU,"Jana Kochanowskiego 3, 39-400 Tarnobrzeg",1864011
szkola,EURO-SZKOŁA BIS ZESPÓŁ SZKÓŁ PRYWATNYCH SEBASTIAN SADRAKUŁA,"św. Barbary 1c, 39-400 Tarnobrzeg",1864011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BARANOWIE,"Szkolna 2, 24-105 Baranów",0614022
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 7 W KRAKOWIE,"Złoty Róg 30, 30-095 Kraków-Krowodrza",1261029
szkola,ZESPÓŁ SZKÓŁ SZKOŁA PODSTAWOWA I LICEUM OGÓLNOKSZTAŁCĄCE IM. SZARYCH SZEREGÓW W TARCZYNIE,"Szarych Szeregów 8, 05-555 Tarczyn",1418064
szkola,PUBLICZNY ZESPÓŁ SZKÓŁ I PRZEDSZKOLI SAMORZADOWYCH W SOCHOCINIE,"Szkolna 17, 09-110 Sochocin",1420114
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 9 W KRAKOWIE,"Seniorów Lotnictwa 5, 31-455 Kraków-Śródmieście",1261059
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 15 W KRAKOWIE,"Grochowa 23, 30-731 Kraków-Podgórze",1261049
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 4 W KRAKOWIE,"Zakątek 2, 30-076 Kraków-Krowodrza",1261029
szkola,MICHALICKI ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH IM. KS. BR. MARKIEWICZA W MIEJSCU PIASTOWYM,"Księdza Bronisława Markiewicza 25b, 38-430 Miejsce Piastowe",1807072
szkola,ZESPÓŁ SZKÓŁ NR 6 IM. ST. STASZICA W SZCZECINKU,"Stanisława Staszica 15, 78-400 Szczecinek",3215011
szkola,ZESPÓŁ SZKÓŁ NR 7 W BIAŁYM BORZE,"Brzeźnicka 10, 78-425 Biały Bór",3215034
szkola,ZESPÓŁ SZKÓŁ NR 1 W KRAŚNIKU,"Armii Krajowej 25, 23-200 Kraśnik",0607011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 17 W KRAKOWIE,"Czarnogórska 14, 30-638 Kraków-Podgórze",1261049
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH W SOSNOWCU,"Wawel 2, 41-200 Sosnowiec",2475011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1 W KRAKOWIE,"Myśliwska 64, 30-718 Kraków-Podgórze",1261049
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH W SEJNACH,"Łąkowa 1, 16-500 Sejny",2009011
szkola,ZESPÓŁ SZKÓŁ NR 2 W OSTRZESZOWIE IM. PRZYJAŹNI POLSKO-NORWESKIEJ,"Krańcowa 7, 63-500 Ostrzeszów",3018074
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2 W KRAKOWIE,"Porzeczkowa 3, 31-234 Kraków-Krowodrza",1261029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4 W KRAKOWIE,"Urzędnicza 65, 30-074 Kraków-Krowodrza",1261029
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 1 W KĘPNIE,"Sienkiewicza 25, 63-600 Kępno",3008034
szkola,ZESPÓŁ KSZTAŁCENIA I WYCHOWANIA W ROZŁAZINIE,"Długa 21, 84-218 Rozłazino",2215082
szkola,ZESPÓŁ SZKÓŁ IM. JANA PAWŁA II W ANNOPOLU,"Tadeusza Kościuszki 22, 23-235 Annopol",0607024
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 42 W ZABRZU,"Henryka Sienkiewicza 43, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ IM. KOMISJI EDUKACJI NARODOWEJ W WOLI DALSZEJ,"Wola Dalsza 189, 37-100 Wola Dalsza",1810022
szkola,ZESPÓŁ SZKÓŁ IM. ADAMA MICKIEWICZA W BIAŁOBRZEGACH,"Białobrzegi 31, 37-114 Białobrzegi",1810022
szkola,ZESPÓŁ PAŃSTWOWYCH SZKÓŁ MUZYCZNYCH W KALISZU,"Plac Jana Pawła II 9, 62-800 Kalisz",3061011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W OGRODZIEŃCU,"Kościuszki 67, 42-440 Ogrodzieniec",2416064
szkola,GMINNY ZESPÓŁ SZKÓŁ W SKARBIMIERZU-OSIEDLE,"Akacjowa 27, 49-318 Skarbimierz-Osiedle",1601022
szkola,REGIONALNE CENTRUM EDUKACJI ZAWODOWEJ W LUBARTOWIE,"1 Maja 82, 21-100 Lubartów",0608011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. KSIĘCIA PAWŁA KAROLA SANGUSZKI W LUBARTOWIE,"Fryderyka Chopina 6, 21-100 Lubartów",0608011
szkola,ZESPÓŁ SZKÓŁ W OSTROWIE LUBELSKIM,"Unicka 5, 21-110 Ostrów Lubelski",0608104
szkola,CENTRUM KSZTAŁCENIA OGÓLNEGO I ZAWODOWEGO W ZABRZU,"Zwrotnicza 11, 41-807 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH NR 2 W KĘPNIE,"Przemysłowa 10c, 63-600 Kępno",3008034
szkola,ZABRZAŃSKIE CENTRUM KSZTAŁCENIA OGÓLNEGO I ZAWODOWEGO W ZABRZU,"Marszałka Józefa Piłsudskiego 58, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH MISTRZOSTWA SPORTOWEGO IM. MIKOŁAJA KOPERNIKA W KRAKOWIE,"Grochowska 20, 31-521 Kraków-Śródmieście",1261059
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 14 W GORZOWIE WLKP.,"Ignacego Mościckiego 3, 66-400 Gorzów Wielkopolski",0861011
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNO-USŁUGOWYCH W ZABRZU,"Plac Romualda Traugutta 1, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ KREOWANIA WIZERUNKU IM. KRZYSZTOFA KIEŚLOWSKIEGO W GORZOWIE WIELKOPOLSKIM,"Śląska 64c, 66-400 Gorzów Wielkopolski",0861011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. KS. JANA TWARDOWSKIEGO W KRAŚNIKU,"Tadeusza Kościuszki 23, 23-200 Kraśnik",0607011
szkola,"ZESPÓŁ PLACÓWEK OŚWIATOWYCH ""NASZ DOM"" W GĘBICACH","Błogosławionej Marii Angeli 1, 64-707 Gębice",3002022
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KMIECINIE,"Żuławska 6, 82-100 Kmiecin",2210025
szkola,ZESPÓŁ SZKÓŁ SAMORZĄDOWYCH W STARYCH JUCHACH,"Mazurska 11, 19-330 Stare Juchy",2805052
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W MARZĘCINIE,"Polna 5A, 82-100 Marzęcino",2210025
szkola,ZESPÓŁ SZKÓŁ SAMOCHODOWYCH IM. INŻ. TADEUSZA TAŃSKIEGO W NOWYM SĄCZU,"Tadeusza Rejtana 18, 33-300 Nowy Sącz",1262011
szkola,ZESPÓŁ EDUKACYJNY NR 1 W ZIELONEJ GÓRZE,"Truskawkowa 12, 65-129 Zielona Góra",0862011
szkola,ZESPÓŁ SZKÓŁ AGROPRZEDSIĘBIORCZOŚCI IM. SZKÓŁ PODCHORĄŻYCH REZERWY W ZAMBROWIE,"Aleja Wojska Polskiego 29, 18-300 Zambrów",2014011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PRZYSZOWIE,"Jana Pawła II 64, 37-433 Przyszów",1818022
szkola,ZESPÓŁ SZKÓŁ NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI W PUŁTUSKU,"Polna 7, 06-100 Pułtusk",1424044
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PRZEMIAROWIE,"Przemiarowo 33, 06-100 Przemiarowo",1424045
szkola,ZESPÓŁ SZKÓŁ MECHANICZNO-SAMOCHODOWYCH W ZABRZU,"Franciszkańska 4, 41-819 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ SPOŻYWCZYCH IM.DR BRONISŁAWA HAGERA W ZABRZU,"Franciszkańska 13, 41-819 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ SPORTOWYCH IM. JANUSZA KUSOCIŃSKIEGO W ZABRZU,"Filipiny Płaskowickiej 2, 41-806 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ NR 10 IM. PROF. JANUSZA GROSZKOWSKIEGO W ZABRZU,"Fryderyka Chopina 26, 41-807 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 5 W ZABRZU,"Marszałka Józefa Piłsudskiego 29, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ NR 3 IM. RTM. WITOLDA PILECKIEGO W ZABRZU,"3 Maja 118, 41-800 Zabrze",2478011
szkola,CENTRUM EDUKACJI W ZABRZU,"1 Maja 12, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 16 W ZABRZU,"Cmentarna 7, 41-800 Zabrze",2478011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9 W ZABRZU,"Gwarecka 15, 41-808 Zabrze",2478011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 8 W ZABRZU,"ks. Jerzego Badestinusa 30, 41-814 Zabrze",2478011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7 W ZABRZU,"Daleka 2, 41-811 Zabrze",2478011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6 W ZABRZU,"gen. Władysława Sikorskiego 74, 41-809 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ BUDOWLANYCH I GEODEZYJNYCH IM. ŻOŁNIERZY 24 PUŁKU ARTYLERII PANCERNEJ W CHEŁMIE,"Stefana Batorego 1, 22-100 Chełm",0662011
szkola,ZESPÓŁ SZKÓŁ ENERGETYCZNYCH I TRANSPORTOWYCH IM. KS. STANISŁAWA STASZICA W CHEŁMIE,"Jagiellońska 29, 22-100 Chełm",0662011
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W SWATACH,"Swaty 193, 08-500 Swaty",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W LEOPOLDOWIE,"Zielona 1, 08-500 Leopoldów",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W BOBROWNIKACH,"Rynek 1, 08-500 Bobrowniki",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W ROSOSZY,"Rososz 144, 08-500 Rososz",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W STARYM BAZANOWIE,"Stary Bazanów 136, 08-500 Stary Bazanów",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W MOSZCZANCE,"Moszczanka 14, 08-500 Moszczanka",0616045
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W OWNI,"Ownia 101, 08-500 Ownia",0616045
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. JANA KOCHANOWSKIEGO W ŁAŃCUCIE,"Podzwierzyniec 41, 37-100 Łańcut",1810011
szkola,CENTRUM EDUKACJI NAUCZYCIELI W BIAŁYMSTOKU,"Złota 4, 15-016 Białystok",2061011
szkola,CENTRUM EDUKACJI NAUCZYCIELI W SUWAŁKACH,"Mikołaja Reja 67B, 16-400 Suwałki",2063011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH SPORTOWYCH NR 2 W KRAKOWIE,"Osiedle Teatralne 35, 31-948 Kraków-Nowa Huta",1261039
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W MOSKORZEWIE,"Moskorzew 97, 29-130 Moskorzew",2613032
szkola,"ZESPÓŁ SZKÓŁ ODZIEŻOWYCH, FRYZJERSKICH I KOSMETYCZNYCH NR 22","Kazimierzowska 60, 02-543 Mokotów",1465058
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH W CHLEWICACH,"Błonie 23, 29-130 Chlewice",2613032
szkola,ZESPÓŁ SZKÓŁ NR 18 W ZABRZU,"Konrada Sitki 55, 41-810 Zabrze",2478011
szkola,ZESPÓŁ SZKÓŁ NR 27,"Wincentego Rzymowskiego 38, 02-697 Mokotów",1465058
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH W SIEDLCACH,"Podlaska 14, 08-101 Siedlce",1464011
szkola,ZESPÓŁ SZKÓŁ NR 2 W OSTROWCU ŚWIĘTOKRZYSKIM,"Słoneczne 45, 27-400 Ostrowiec Świętokrzyski",2607011
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II ST. IM. ANDRZEJA KRZANOWSKIEGO W MŁAWIE,"Henryka Sienkiewicza 24, 06-500 Mława",1413011
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II ST. IM. FRYDERYKA CHOPINA W SOCHACZEWIE,"Bartosza Głowackiego 2, 96-500 Sochaczew",1428011
szkola,ZESPÓŁ SZKÓŁ MECHANICZNYCH I OGÓLNOKSZTAŁCĄCYCH NR 5 IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W ŁOMŻY,"Przykoszarowa 22, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKÓŁ TECHNICZNYCH I OGÓLNOKSZTAŁCĄCYCH NR 4 IM. MARII SKŁODOWSKIEJ - CURIE W ŁOMŻY,"Zielona 21, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKÓŁ WETERYNARYJNYCH I OGÓLNOKSZTAŁCĄCYCH NR 7 W ŁOMŻY,"Stacha Konwy 11, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKÓŁ PONADPODSTAWOWYCH W NOWINACH,"Gimnazjalna 1, 26-052 Nowiny",2604172
szkola,POWIATOWY ZESPÓŁ SZKÓŁ W CHMIELNIKU,"Dygasińskiego 11, 26-020 Chmielnik",2604044
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II STOPNIA IM. ZYGMUNTA NOSKOWSKIEGO W OSTROŁĘCE,"Romualda Traugutta 7, 07-410 Ostrołęka",1461011
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH IM. STANISŁAWA STASZICA W ZĄBKOWICACH ŚLĄSKICH,"Wrocławska 17, 57-200 Ząbkowice Śląskie",0224054
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II ST. IM. KAROLA SZYMANOWSKIEGO W PŁOCKU,"Kolegialna 23, 09-402 Płock",1462011
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. T. KOŚCIUSZKI W KRASNYMSTAWIE,"Zamkowa 1, 22-300 Krasnystaw",0606011
szkola,ZESPÓŁ SZKÓŁ NR 2 IM. B. GŁOWACKIEGO W KRASNYMSTAWIE,"Sobieskiego 5, 22-300 Krasnystaw",0606011
szkola,ZESPÓŁ SZKÓŁ NR 3 W OSTROWCU ŚWIĘTOKRZYSKIM,"Sandomierska 2, 27-400 Ostrowiec Świętokrzyski",2607011
szkola,ZESPÓŁ PAŃSTWOWYCH OGÓLNOKSZTAŁCĄCYCH SZKÓŁ MUZYCZNYCH I I II ST. NR 3 IM. GRAŻYNY BACEWICZ W WARSZAWIE,"Eustachego Tyszkiewicza 42, 01-172 Wola",1465188
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH I ST. IM. STANISŁAWA MONIUSZKI W WARSZAWIE,"Kawęczyńska 23/25, 03-775 Praga-Północ",1465088
szkola,ZESPÓŁ SZKÓŁ SZPITALNYCH,"Unii Lubelskiej 1, 71-252 Szczecin",3262011
szkola,ZESPÓŁ SZKÓŁ NR 28,"gen. Józefa Zajączka 7, 01-518 Żoliborz",1465198
szkola,ZESPÓŁ SZKÓŁ IM. BOHATERÓW WESTERPLATTE W JABŁONCE,"Podhalańska 3, 34-480 Jabłonka",1211052
szkola,ZESPÓŁ SZKÓŁ NR 39 IM. PROF. EDMUNDA JANKOWSKIEGO,"Bełska 1/3, 02-638 Mokotów",1465058
szkola,ZESPÓŁ PAŃSTWOWYCH SZKÓŁ MUZYCZNYCH IM. FRYDERYKA CHOPINA W WARSZAWIE,"Bednarska 11, 00-310 Śródmieście",1465108
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W BIAŁEJ NIŻNEJ,"Biała Niżna 495, 33-330 Biała Niżna",1210042
szkola,ZESPÓŁ PAŃSTWOWYCH SZKÓŁ MUZYCZNYCH NR 4 IM. KAROLA SZYMANOWSKIEGO W WARSZAWIE,"Zygmunta Krasińskiego 1, 01-530 Żoliborz",1465198
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W KĄCLOWEJ,"Kąclowa 280, 33-330 Kąclowa",1210042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W WIŚLE WIELKIEJ,"Hodowców 38, 43-243 Wisła Wielka",2410055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W ŁĄCE,"Grzegorza Fitelberga 1, 43-241 Łąka",2410055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STUDZIENICACH,"św. Jana Pawła II 74, 43-215 Studzienice",2410055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PIASKU,"Szkolna 4, 43-211 Piasek",2410055
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W CZARKOWIE,"Powstańców Śląskich 25, 43-211 Czarków",2410055
szkola,ZESPÓŁ SZKÓŁ NR 1 W PSZCZYNIE,"Kazimierza Wielkiego 5, 43-200 Pszczyna",2410054
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W SIOŁKOWEJ,"Siołkowa 300, 33-330 Siołkowa",1210042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11,"Beskidzka 5, 35-083 Rzeszów",1863011
szkola,ZESPÓŁ SZKÓŁ GASTRONOMICZNYCH I HOTELARSKICH IM. KAZIMIERZA ANDRZEJA JAWORSKIEGO W CHEŁMIE,"Reformacka 13, 22-100 Chełm",0662011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH W ERMINOWIE,"Erminów 1, 96-514 Erminów",1428062
szkola,ZESPÓŁ SZKÓŁ IM. JAROSŁAWA IWASZKIEWICZA W SOCHACZEWIE,"Fryderyka Chopina 99a, 96-503 Sochaczew",1428011
szkola,ZESPÓŁ SZKÓŁ IM. PRYMASA TYSIĄCLECIA STEFANA KARDYNAŁA WYSZYŃSKIEGO W TERESINIE,"Aleja XX-lecia 12, 96-515 Teresin",1428082
szkola,ZESPÓŁ SZKÓŁ CENTRUM KSZTAŁCENIA PRAKTYCZNEGO W SOCHACZEWIE,"Marszałka Józefa Piłsudskiego 51, 96-500 Sochaczew",1428011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W PTASZKOWEJ,"Ptaszkowa 495, 33-333 Ptaszkowa",1210042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W STRÓŻACH,"Stróże 363, 33-331 Stróże",1210042
szkola,ZESPÓŁ SZKÓŁ NR 1 IM. POWSTAŃCÓW WIELKOPOLSKICH W OSTRZESZOWIE,"gen. Władysława Sikorskiego 9, 63-500 Ostrzeszów",3018074
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH IM. IGNACEGO PADEREWSKIEGO W BIAŁYMSTOKU,"Podleśna 2, 15-227 Białystok",2061011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 16,"Wietrzna 50, 53-024 Wrocław-Krzyki",0264039
szkola,ZESPÓŁ PAŃSTWOWYCH SZKÓŁ MUZYCZNYCH IM. KAZIMIERZA WIŁKOMIRSKIEGO W ELBLĄGU,"Romualda Traugutta 91, 82-300 Elbląg",2861011
szkola,ZESPÓŁ SZKÓŁ W ŻÓŁKIEWCE,"Żółkiewka-Osada 46, 22-335 Żółkiewka-Osada",0606112
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 15,"Stanisławowska 38-44, 54-611 Wrocław-Fabryczna",0264029
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II ST. W ŁOMŻY,"Legionów 36, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKÓŁ W RADZYNIU CHEŁMIŃSKIM,"Ziemowita Maślanki 1, 87-220 Radzyń Chełmiński",0406044
szkola,ZESPÓŁ SZKÓŁ ROLNICZE CENTRUM KSZTAŁCENIA USTAWICZNEGO IM. BOHATERÓW WALK NAD BZURĄ 1939 R. W SOCHACZEWIE,"Marszałka Józefa Piłsudskiego 63, 96-500 Sochaczew",1428011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 14,"Częstochowska 42, 54-031 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKÓŁ W PASŁĘKU,"Zwycięstwa 28, 14-400 Pasłęk",2804074
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH I TECHNICZNYCH IM.STANISŁAWA MIKOŁAJCZYKA W PASŁĘKU,"Wojska Polskiego 36, 14-400 Pasłęk",2804074
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH NR 8 W ŁOMŻY,"Nowogrodzka 4, 18-400 Łomża",2062011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 17,"Wieczysta 105, 50-550 Wrocław-Krzyki",0264039
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 12,"Suwalska 5, 54-104 Wrocław-Fabryczna",0264029
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II STOPNIA W SUWAŁKACH,"Muzyczna 1, 16-400 Suwałki",2063011
szkola,ZESPÓŁ SZKÓŁ ELEKTRYCZNO-ELEKTRONICZNYCH IM. PROF. M.T. HUBERA,"Księcia Racibora 60, 71-631 Szczecin",3262011
szkola,PAŃSTWOWA SZKOŁA MUZYCZNA I I II ST. IM. FRYDERYKA CHOPINA W OLSZTYNIE,"Tadeusza Kościuszki 39, 10-503 Olsztyn",2862011
szkola,ZESPÓŁ SZKÓŁ SPECJALNYCH IM. JANUSZA KORCZAKA W MYSŁOWICACH,"Bernarda Wały 4, 41-400 Mysłowice",2470011
szkola,ZESPÓŁ SZKÓŁ EKONOMICZNYCH I MUNDUROWYCH IM. GENERAŁA WŁADYSŁAWA ANDERSA W CHEŁMIE,"Henryka Sienkiewicza 22, 22-100 Chełm",0662011
szkola,ZESPÓŁ PLACÓWEK SZKOLNO-WYCHOWAWCZO-REWALIDACYJNYCH NR 1,"Bełska 5, 02-638 Warszawa",1465011
szkola,ZESPÓŁ SZKÓŁ MUZYCZNYCH I I II STOPNIA,"Piotra Niedurnego 36, 41-709 Ruda Śląska",2472011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 3,"Inflancka 13, 51-354 Wrocław-Psie Pole",0264049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 4,"Sołtysowicka 34, 51-168 Wrocław-Psie Pole",0264049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 5,"Osobowicka 127, 51-004 Wrocław-Psie Pole",0264049
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2,"Ignacego Kaczmarka 9, 41-706 Ruda Śląska",2472011
szkola,ZESPÓŁ SZKÓŁ IM. TADEUSZA KOŚCIUSZKI W KRASNOSIELCU,"Sadowa 6, 06-212 Krasnosielc",1411042
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 6,"Konstantego Ildefonsa Gałczyńskiego 8, 52-214 Wrocław-Krzyki",0264039
szkola,ZESPÓŁ SZKÓŁ ZAWODOWYCH NR 1 IM. JANA PAWŁA II W DĘBICY,"Rzeszowska 78, 39-200 Dębica",1803011
szkola,ZESPÓŁ SZKÓŁ OGÓLNOKSZTAŁCĄCYCH NR 2 IM. ŚW. JADWIGI KRÓLOWEJ W NOWYM TARGU,"Ludźmierska 32, 34-400 Nowy Targ",1211011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 7,"Koszykarska 2-4, 54-134 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKÓŁ IM. ŻOŁNIERZY ARMII KRAJOWEJ W MAKOWIE MAZOWIECKIM,"Duńskiego Czerwonego Krzyża 7, 06-200 Maków Mazowiecki",1411011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 8,"Składowa 2-4, 50-209 Wrocław-Śródmieście",0264069
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 9,"Ludwika Solskiego 13, 52-401 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 10,"Rumiankowa 34, 54-512 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 11,"Strachocińska 155-157, 51-518 Wrocław-Psie Pole",0264049
szkola,ZESPÓŁ SZKÓŁ IM. JANA PAWŁA II W RÓŻANIE,"Warszawska 34, 06-230 Różan",1411074
szkola,ZESPÓŁ SZKÓŁ NR 2 W KRAŚNIKU,"Generała Władysława Sikorskiego 25, 23-204 Kraśnik",0607011
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 1,"Zemska 16c, 54-438 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY NR 2,"Eugeniusza Horbaczewskiego 61, 54-130 Wrocław-Fabryczna",0264029
szkola,ZESPÓŁ PLACÓWEK OŚWIATOWYCH NR 1 W MŁAWIE,"Warszawska 52, 06-500 Mława",1413011
